date,team,rating
2018-06-02,Iceland,1744
2018-03-27,Iceland,1777
2018-03-23,Iceland,1788
2018-01-14,Iceland,1814
2022-09-27,India,1209
2022-09-24,India,1222
2022-06-14,India,1235
2022-06-11,India,1221
2022-06-08,India,1201
2022-05-28,India,1190
2022-03-26,India,1192
2022-03-23,India,1198
2021-10-16,India,1204
2021-10-13,India,1186
2021-10-10,India,1178
2021-10-07,India,1154
2021-10-04,India,1173
2021-09-05,India,1202
2021-09-02,India,1175
2021-06-15,India,1192
2021-06-07,India,1198
2021-06-03,India,1188
2021-03-29,India,1185
2021-03-25,India,1239
2018-12-27,India,1234
2018-11-17,India,1203
2018-10-13,India,1228
2018-09-15,India,1189
2018-09-12,India,1239
2018-09-09,India,1229
2018-09-05,India,1219
2018-06-10,India,1233
2018-06-07,India,1187
2018-06-04,India,1207
2018-06-01,India,1167
2018-03-27,India,1136
2022-09-27,Indonesia,1301
2022-09-24,Indonesia,1291
2022-06-14,Indonesia,1243
2022-06-11,Indonesia,1231
2022-06-08,Indonesia,1250
2022-06-01,Indonesia,1193
2022-01-30,Indonesia,1218
2022-01-27,Indonesia,1217
2022-01-01,Indonesia,1220
2021-12-29,Indonesia,1209
2021-12-25,Indonesia,1220
2021-12-22,Indonesia,1188
2021-12-19,Indonesia,1187
2021-12-15,Indonesia,1161
2021-12-12,Indonesia,1142
2021-12-09,Indonesia,1138
2021-11-25,Indonesia,1137
2021-11-16,Indonesia,1097
2021-10-11,Indonesia,1124
2021-10-07,Indonesia,1115
2021-06-11,Indonesia,1099
2021-06-07,Indonesia,1108
2021-06-03,Indonesia,1123
2021-05-29,Indonesia,1102
2021-05-25,Indonesia,1165
2018-11-25,Indonesia,1205
2018-11-17,Indonesia,1200
2018-11-13,Indonesia,1216
2018-11-09,Indonesia,1194
2018-10-16,Indonesia,1236
2018-10-10,Indonesia,1253
2018-09-11,Indonesia,1249
2018-01-14,Indonesia,1232
2022-11-21,IR Iran,1777
2022-11-16,IR Iran,1776
2022-11-10,IR Iran,1819
2022-09-27,IR Iran,1810
2022-09-23,IR Iran,1848
2022-06-12,IR Iran,1780
2022-03-29,IR Iran,1822
2022-03-24,IR Iran,1810
2022-02-01,IR Iran,1848
2022-01-27,IR Iran,1846
2021-11-16,IR Iran,1835
2021-11-11,IR Iran,1830
2021-10-12,IR Iran,1827
2021-10-07,IR Iran,1833
2021-09-07,IR Iran,1823
2021-09-02,IR Iran,1811
2021-06-15,IR Iran,1810
2021-06-11,IR Iran,1793
2021-06-07,IR Iran,1782
2021-06-03,IR Iran,1768
2021-03-30,IR Iran,1773
2020-11-12,IR Iran,1770
2020-10-08,IR Iran,1834
2018-12-31,IR Iran,1828
2018-12-24,IR Iran,1801
2018-11-20,IR Iran,1823
2018-11-15,IR Iran,1834
2018-10-16,IR Iran,1841
2018-09-11,IR Iran,1830
2018-06-25,IR Iran,1817
2018-06-20,IR Iran,1802
2018-06-15,IR Iran,1815
2018-06-08,IR Iran,1794
2018-05-28,IR Iran,1760
2018-05-19,IR Iran,1809
2018-03-27,IR Iran,1802
2018-03-23,IR Iran,1758
2018-03-17,IR Iran,1805
2022-11-12,Iraq,1585
2022-11-09,Iraq,1561
2022-09-26,Iraq,1583
2022-09-23,Iraq,1562
2022-03-29,Iraq,1560
2022-03-24,Iraq,1578
2022-03-18,Iraq,1566
2022-02-01,Iraq,1536
2022-01-27,Iraq,1544
2022-01-21,Iraq,1572
2021-12-06,Iraq,1544
2021-12-03,Iraq,1566
2021-11-30,Iraq,1566
2021-11-16,Iraq,1574
2021-11-11,Iraq,1586
2021-10-12,Iraq,1591
2021-10-07,Iraq,1596
2021-09-07,Iraq,1617
2021-09-02,Iraq,1633
2021-06-15,Iraq,1615
2021-06-11,Iraq,1633
2021-06-07,Iraq,1629
2021-05-29,Iraq,1629
2021-05-24,Iraq,1613
2021-03-29,Iraq,1651
2021-01-27,Iraq,1636
2021-01-12,Iraq,1610
2020-11-17,Iraq,1643
2020-11-12,Iraq,1568
2018-12-28,Iraq,1590
2018-12-24,Iraq,1592
2018-11-20,Iraq,1570
2018-10-15,Iraq,1559
2018-10-11,Iraq,1556
2018-09-10,Iraq,1553
2018-08-04,Iraq,1568
2018-05-08,Iraq,1544
2018-03-27,Iraq,1563
2018-03-21,Iraq,1542
2018-02-28,Iraq,1599
2018-01-02,Iraq,1569
2022-11-20,Ireland,1678
2022-11-17,Ireland,1659
2022-09-27,Ireland,1691
2022-09-24,Ireland,1665
2022-06-14,Ireland,1695
2022-06-11,Ireland,1685
2022-06-08,Ireland,1649
2022-06-04,Ireland,1646
2022-03-29,Ireland,1697
2022-03-26,Ireland,1707
2021-11-14,Ireland,1673
2021-11-11,Ireland,1672
2021-10-12,Ireland,1665
2021-10-09,Ireland,1622
2021-09-07,Ireland,1620
2021-09-04,Ireland,1601
2021-09-01,Ireland,1616
2021-06-08,Ireland,1627
2021-06-03,Ireland,1616
2021-03-30,Ireland,1616
2021-03-27,Ireland,1599
2021-03-24,Ireland,1638
2020-11-18,Ireland,1657
2020-11-15,Ireland,1660
2020-11-12,Ireland,1674
2020-10-14,Ireland,1667
2020-10-11,Ireland,1708
2020-10-08,Ireland,1695
2020-09-06,Ireland,1687
2020-09-03,Ireland,1692
2018-11-19,Ireland,1706
2018-11-15,Ireland,1688
2018-10-16,Ireland,1691
2018-10-13,Ireland,1726
2018-09-11,Ireland,1714
2018-09-06,Ireland,1702
2018-06-02,Ireland,1754
2018-05-28,Ireland,1712
2018-03-23,Ireland,1699
2022-11-20,Israel,1587
2022-11-17,Israel,1650
2022-09-27,Israel,1595
2022-09-24,Israel,1663
2022-06-13,Israel,1632
2022-06-10,Israel,1643
2022-06-02,Israel,1619
2022-03-29,Israel,1630
2022-03-26,Israel,1622
2021-11-15,Israel,1634
2021-11-12,Israel,1620
2021-10-12,Israel,1646
2021-10-09,Israel,1626
2021-09-07,Israel,1654
2021-09-04,Israel,1665
2021-09-01,Israel,1614
2021-06-09,Israel,1604
2021-06-05,Israel,1617
2021-03-31,Israel,1586
2021-03-28,Israel,1587
2021-03-25,Israel,1584
2020-11-18,Israel,1611
2020-11-15,Israel,1562
2020-10-14,Israel,1588
2020-10-11,Israel,1547
2020-10-08,Israel,1561
2020-09-07,Israel,1561
2020-09-04,Israel,1574
2018-11-20,Israel,1551
2018-11-15,Israel,1581
2018-10-14,Israel,1564
2018-10-11,Israel,1552
2018-09-11,Israel,1495
2018-09-07,Israel,1499
2018-03-24,Israel,1516
2022-11-20,Italy,1947
2022-11-16,Italy,1997
2022-09-26,Italy,1985
2022-09-23,Italy,1979
2022-06-14,Italy,1945
2022-06-11,Italy,1972
2022-06-07,Italy,1976
2022-06-04,Italy,1968
2022-06-01,Italy,1977
2022-03-29,Italy,2003
2022-03-24,Italy,1976
2021-11-15,Italy,2021
2021-11-12,Italy,2047
2021-10-10,Italy,2072
2021-10-06,Italy,2037
2021-09-08,Italy,2072
2021-09-05,Italy,2061
2021-09-02,Italy,2065
2021-07-11,Italy,2085
2021-07-06,Italy,2088
2021-07-02,Italy,2100
2021-06-26,Italy,2064
2021-06-20,Italy,2060
2021-06-16,Italy,2045
2021-06-11,Italy,2028
2021-06-04,Italy,2021
2021-05-28,Italy,2009
2021-03-31,Italy,2008
2021-03-28,Italy,2005
2021-03-25,Italy,2004
2020-11-18,Italy,1994
2020-11-15,Italy,1993
2020-11-11,Italy,1975
2020-10-14,Italy,1978
2020-10-11,Italy,1969
2020-10-07,Italy,1984
2020-09-07,Italy,1990
2020-09-04,Italy,1881
2018-11-20,Italy,1902
2018-11-17,Italy,1892
2018-10-14,Italy,1885
2018-10-10,Italy,1861
2018-09-10,Italy,1855
2018-09-07,Italy,1882
2018-06-04,Italy,1894
2018-06-01,Italy,1878
2018-05-28,Italy,1907
2018-03-27,Italy,1898
2018-03-23,Italy,1883
2022-11-19,Ivory Coast,1645
2022-11-16,Ivory Coast,1685
2022-09-27,Ivory Coast,1685
2022-09-24,Ivory Coast,1680
2022-06-09,Ivory Coast,1664
2022-06-03,Ivory Coast,1695
2022-03-29,Ivory Coast,1679
2022-03-25,Ivory Coast,1682
2022-01-26,Ivory Coast,1687
2022-01-20,Ivory Coast,1680
2022-01-16,Ivory Coast,1638
2022-01-12,Ivory Coast,1661
2021-11-16,Ivory Coast,1630
2021-11-13,Ivory Coast,1666
2021-10-11,Ivory Coast,1661
2021-10-08,Ivory Coast,1653
2021-09-06,Ivory Coast,1659
2021-09-03,Ivory Coast,1623
2021-06-12,Ivory Coast,1640
2021-06-05,Ivory Coast,1661
2021-03-30,Ivory Coast,1641
2021-03-26,Ivory Coast,1626
2020-11-17,Ivory Coast,1609
2020-11-12,Ivory Coast,1634
2020-10-13,Ivory Coast,1606
2020-10-08,Ivory Coast,1632
2018-11-18,Ivory Coast,1596
2018-10-16,Ivory Coast,1596
2018-10-12,Ivory Coast,1619
2018-09-09,Ivory Coast,1608
2018-03-27,Ivory Coast,1607
2018-03-24,Ivory Coast,1586
2022-11-09,Jamaica,1557
2022-09-27,Jamaica,1551
2022-08-26,Jamaica,1558
2022-06-14,Jamaica,1559
2022-06-07,Jamaica,1543
2022-06-04,Jamaica,1519
2022-03-30,Jamaica,1548
2022-03-27,Jamaica,1522
2022-03-24,Jamaica,1537
2022-02-02,Jamaica,1537
2022-01-30,Jamaica,1546
2022-01-27,Jamaica,1573
2022-01-20,Jamaica,1576
2021-11-16,Jamaica,1598
2021-11-12,Jamaica,1570
2021-10-13,Jamaica,1568
2021-10-10,Jamaica,1545
2021-10-07,Jamaica,1525
2021-09-08,Jamaica,1531
2021-09-05,Jamaica,1538
